alg,impl,system,nnode,nproc,nthread,n,r,matmul1p1,matmul1p2,matmul1p3,matmul2p1,matmul2p2,matmul2p3,total_time,gen_omega_time,dgemm1_time,dgemm2_time,all2all_time,reduce_scatter_time,reduce_scatter_1_time,reduce_scatter_2_time,unpack_time,pack_time
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,16,8,1,1,128,1,0.269356,0.148247,0.088624,0.012964,0.0,0.0,0.000915,0.00976,0.0,0.002867
nystrom-1d-redist-1d,cpp,perlmutter-gpu,1,4,32,100000,500,4,1,1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,4,1,1,1,1,4,0.345322,0.071433,0.175853,0.003569,0.042942,0.0,0.0,0.0,0.008725,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,8,8,1,1,64,1,0.868555,0.086779,0.036277,0.000912,0.0,0.0,0.00085,0.622384,0.0,0.020726
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,64,1,1,64,1,1,0.457744,0.199164,0.192288,0.036874,0.0,0.023267,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,5000,16,8,1,1,128,1,1.775943,0.087656,0.074899,0.005583,0.0,0.0,0.000945,1.41419,0.0,0.040933
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,4,4,1,1,16,1,5.496369,0.258,4.596896,0.491007,0.0,0.0,0.019177,0.044,0.0,0.073328
nystrom-1d-redist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,4,1,1,1,1,4,0.362328,0.044805,0.176224,0.003561,0.046637,0.0,0.0,0.0,0.008741,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,2,2,1,1,4,1,0.354679,0.041676,0.177265,0.004262,0.0,0.0,0.040046,0.043963,0.0,0.00926
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,5000,8,1,1,8,1,1,9.27533,0.251456,8.096131,0.86742,0.0,0.050566,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,8,32,32,50000,500,8,4,1,1,32,1,0.220907,0.07791,0.047437,0.001074,0.0,0.0,0.000851,0.047676,0.0,0.013176
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,500,16,16,1,1,256,1,0.301779,0.136046,0.060213,0.03136,0.0,0.0,0.000492,0.063633,0.0,0.002982
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,128,512,32,50000,500,512,1,1,512,1,1,0.875089,0.103163,0.086071,0.00084,0.0,0.610682,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,500,128,1,1,128,1,1,1.4433,0.090352,0.033693,0.000829,0.0,1.188144,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,8,8,1,1,64,1,0.376917,0.14529,0.183006,0.026343,0.0,0.0,0.001742,0.004316,0.0,0.005057
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,500,512,1,1,512,1,1,0.541346,0.052218,0.188048,0.049973,0.0,0.226896,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,500,8,4,1,1,32,1,0.433516,0.134799,0.274106,0.00835,0.0,0.0,0.00263,0.001837,0.0,0.004955
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,500,16,1,1,1,1,16,0.615336,0.085813,0.484644,0.029916,0.004975,0.0,0.0,0.0,0.002976,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,500,8,4,1,1,32,1,0.441596,0.137145,0.268868,0.019068,0.0,0.0,0.002619,0.005171,0.0,0.004948
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,500,256,1,1,256,1,1,2.257761,0.138814,0.053679,0.000792,0.0,1.927521,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,2,2,1,1,4,1,0.408352,0.046052,0.177192,0.004122,0.0,0.0,0.091445,0.052032,0.0,0.008715
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,500,2,2,1,1,4,1,4.179111,0.120441,1.706655,0.032862,0.0,0.0,0.007527,0.001222,0.0,0.015777
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,5000,4,4,1,1,16,1,0.842643,0.075628,0.392661,0.038159,0.0,0.0,0.001549,0.27066,0.0,0.016984
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,16,1,1,16,1,1,5.146869,0.27255,4.346998,0.472467,0.0,0.042823,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,1,4,32,50000,5000,4,1,1,1,1,4,1.930286,0.04755,1.489374,0.163539,0.192186,0.0,0.0,0.0,0.011356,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,8,4,1,1,32,1,2.786532,0.267461,2.114814,0.295156,0.0,0.0,0.01053,0.04352,0.0,0.039006
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,5000,16,16,1,1,256,1,1.039046,0.304747,0.377027,0.079761,0.0,0.0,0.002833,0.211606,0.0,0.046264
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,8,8,1,1,64,1,0.809291,0.082673,0.037015,0.000918,0.0,0.0,0.000842,0.570041,0.0,0.023033
nystrom-1d-redist-1d,cpp,perlmutter-gpu,64,256,32,50000,5000,256,1,1,1,1,256,0.500435,0.183046,0.059961,0.000291,0.097549,0.0,0.0,0.0,0.089148,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,500,32,1,1,32,1,1,0.404156,0.10148,0.267987,0.027936,0.0,0.001945,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,500,4,4,1,1,16,1,0.633225,0.126747,0.477478,0.010092,0.0,0.0,0.003316,0.001263,0.0,0.009271
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,500,128,1,1,128,1,1,1.465507,0.080757,0.03328,0.000824,0.0,1.311053,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,500,8,1,1,8,1,1,0.411148,0.125009,0.156918,0.064459,0.0,0.05612,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,4,1,1,4,1,1,0.279044,0.053312,0.176696,0.004315,0.0,0.028692,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,500,32,1,1,1,1,32,0.413366,0.100754,0.275512,0.021294,0.005555,0.0,0.0,0.0,0.002401,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,500,512,1,1,512,1,1,0.55006,0.051433,0.195912,0.032433,0.0,0.248361,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,5000,512,1,1,1,1,512,1.589826,0.49255,0.561106,0.445784,0.040342,0.0,0.0,0.0,0.018005,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,5000,512,1,1,512,1,1,2.041063,0.492178,0.543331,0.152058,0.0,0.824441,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,32,128,32,50000,5000,128,1,1,1,1,128,0.394367,0.087377,0.082144,0.007967,0.078824,0.0,0.0,0.0,0.045053,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,5000,16,8,1,1,128,1,1.790345,0.087334,0.074291,0.005601,0.0,0.0,0.000933,1.486604,0.0,0.044527
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,500,8,4,1,1,32,1,0.398058,0.117153,0.253926,0.012231,0.0,0.0,0.00256,0.00183,0.0,0.005032
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,64,1,1,64,1,1,0.735974,0.063662,0.036731,0.000907,0.0,0.579576,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,16,8,1,1,128,1,0.26767,0.129425,0.092905,0.020135,0.0,0.0,0.000928,0.009748,0.0,0.002934
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,5000,8,1,1,8,1,1,1.076695,0.05208,0.757746,0.097124,0.0,0.137564,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,128,512,32,50000,5000,512,1,1,512,1,1,5.792872,0.08255,0.050392,0.003508,0.0,5.555291,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,128,512,32,50000,5000,512,1,1,1,1,512,0.796627,0.097275,0.050398,0.010107,0.317727,0.0,0.0,0.0,0.162487,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,4,16,32,50000,5000,16,1,1,1,1,16,0.694456,0.078216,0.398342,0.037915,0.050493,0.0,0.0,0.0,0.020932,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,5000,256,1,1,1,1,256,1.028779,0.290695,0.396856,0.299769,0.019082,0.0,0.0,0.0,0.007379,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,500,256,1,1,256,1,1,2.213863,0.101346,0.032139,0.00079,0.0,1.937116,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,500,4,4,1,1,16,1,0.352255,0.044418,0.065189,0.001438,0.0,0.0,0.000876,0.161435,0.0,0.021373
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,5000,8,1,1,1,1,8,9.361827,0.209216,8.112066,0.955278,0.046456,0.0,0.0,0.0,0.030222,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,4,4,1,1,16,1,5.557766,0.229459,4.643443,0.534476,0.0,0.0,0.018529,0.04943,0.0,0.072948
nystrom-1d-redist-1d,cpp,perlmutter-gpu,8,32,32,50000,500,32,1,1,1,1,32,0.244808,0.081147,0.047406,0.005583,0.033897,0.0,0.0,0.0,0.027043,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,5000,16,1,1,16,1,1,0.760889,0.077576,0.396704,0.038063,0.0,0.220377,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,8,8,1,1,64,1,0.332303,0.147595,0.162168,0.002534,0.0,0.0,0.001766,0.004539,0.0,0.005045
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,5000,256,1,1,1,1,256,1.036216,0.298417,0.403779,0.285532,0.023988,0.0,0.0,0.0,0.009106,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,8,32,32,50000,5000,32,1,1,1,1,32,0.408071,0.069675,0.212811,0.02366,0.044574,0.0,0.0,0.0,0.023492,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,5000,256,1,1,256,1,1,1.063318,0.310409,0.398157,0.143015,0.0,0.192476,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,5000,256,1,1,256,1,1,1.087373,0.307445,0.406809,0.135844,0.0,0.217965,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,5000,128,1,1,128,1,1,1.204243,0.27248,0.685512,0.171115,0.0,0.053521,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,500,16,16,1,1,256,1,2.241605,0.086473,0.030956,0.000797,0.0,0.0,0.000802,1.977351,0.0,0.080189
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,5000,4,1,1,4,1,1,2.02913,0.053711,1.560032,0.189637,0.0,0.194167,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,5000,64,1,1,64,1,1,1.097573,0.089103,0.128229,0.010547,0.0,0.752929,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,8,32,32,50000,500,8,4,1,1,32,1,0.49754,0.077711,0.046821,0.001077,0.0,0.0,0.000865,0.316347,0.0,0.012701
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,2,2,1,1,4,1,0.387146,0.042068,0.178216,0.004207,0.0,0.0,0.048762,0.046641,0.0,0.015179
nystrom-1d-redist-1d,cpp,perlmutter-gpu,1,4,32,100000,500,4,1,1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,5000,16,1,1,16,1,1,0.676431,0.051062,0.396664,0.038058,0.0,0.175891,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,500,4,1,1,1,1,4,4.068687,0.016725,1.726767,0.044014,0.023554,0.0,0.0,0.0,0.006491,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,64,1,1,64,1,1,0.325581,0.111314,0.185469,0.014263,0.0,0.008722,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,32,1,1,32,1,1,2.940181,0.317131,2.290345,0.26922,0.0,0.049918,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,128,1,1,1,1,128,0.342684,0.161187,0.112153,0.031402,0.024907,0.0,0.0,0.0,0.011823,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,5000,2,2,1,1,4,1,1.942102,0.047048,1.508064,0.189994,0.0,0.0,0.037493,0.112905,0.0,0.014713
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,64,1,1,64,1,1,0.379748,0.116144,0.188987,0.018603,0.0,0.049874,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,8,32,32,50000,500,32,1,1,1,1,32,0.217843,0.081394,0.047112,0.005583,0.043351,0.0,0.0,0.0,0.021166,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,5000,256,1,1,1,1,256,1.046547,0.311826,0.407685,0.287185,0.018029,0.0,0.0,0.0,0.006398,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,500,16,16,1,1,256,1,2.321586,0.091137,0.031351,0.000797,0.0,0.0,0.000817,1.977384,0.0,0.075608
nystrom-1d-redist-1d,cpp,perlmutter-gpu,32,128,32,50000,500,128,1,1,1,1,128,0.367908,0.084556,0.032739,0.005548,0.120834,0.0,0.0,0.0,0.04664,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,128,1,1,128,1,1,0.290065,0.151103,0.112571,0.004847,0.0,0.01082,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,5000,128,1,1,1,1,128,1.306011,0.32855,0.700711,0.219896,0.040156,0.0,0.0,0.0,0.003645,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,5000,8,1,1,8,1,1,1.092139,0.049277,0.758245,0.096428,0.0,0.118893,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,1,4,32,100000,500,4,1,1,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,500,2,2,1,1,4,1,4.157199,0.08659,1.709844,0.032379,0.0,0.0,0.007775,0.001258,0.0,0.014919
nystrom-1d-redist-1d,cpp,perlmutter-gpu,16,64,32,50000,5000,64,1,1,1,1,64,0.389969,0.096084,0.128496,0.015079,0.078852,0.0,0.0,0.0,0.016886,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,128,512,32,50000,500,512,1,1,1,1,512,0.52437,0.078828,0.035087,0.001304,0.038449,0.0,0.0,0.0,0.189501,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,500,512,1,1,512,1,1,0.5403,0.049934,0.183819,0.038642,0.0,0.246351,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,5000,2,2,1,1,4,1,20.726845,0.26559,16.254038,1.718034,0.0,0.0,0.057942,0.045889,0.0,0.116039
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,8,32,32,50000,500,32,1,1,32,1,1,0.515564,0.072464,0.047552,0.001072,0.0,0.290369,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,4,1,1,4,1,1,0.273597,0.038333,0.176298,0.004279,0.0,0.02778,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,2,8,32,50000,5000,8,1,1,1,1,8,0.966862,0.057135,0.757052,0.076976,0.060204,0.0,0.0,0.0,0.010363,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,500,32,1,1,1,1,32,0.442724,0.1206,0.280028,0.026424,0.005548,0.0,0.0,0.0,0.002994,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,8,32,32,50000,500,32,1,1,32,1,1,0.32937,0.133111,0.047726,0.001063,0.0,0.027306,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,500,16,1,1,16,1,1,0.589368,0.08059,0.477884,0.024736,0.0,0.001389,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,5000,16,16,1,1,256,1,1.057334,0.2851,0.378961,0.10529,0.0,0.0,0.004473,0.234639,0.0,0.024763
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,2,2,1,1,4,1,0.29867,0.053151,0.177547,0.004276,0.0,0.0,0.026866,0.006213,0.0,0.008821
nystrom-1d-redist-1d,cpp,perlmutter-gpu,128,512,32,50000,5000,512,1,1,1,1,512,0.753213,0.094244,0.050915,0.007969,0.333063,0.0,0.0,0.0,0.151881,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,500,16,16,1,1,256,1,0.360759,0.166596,0.088941,0.038438,0.0,0.0,0.000519,0.045585,0.0,0.003284
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,5000,8,8,1,1,64,1,1.673307,0.261791,1.13587,0.16067,0.0,0.0,0.006322,0.047787,0.0,0.041638
nystrom-1d-redist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,64,1,1,1,1,64,0.333268,0.082454,0.03736,0.005652,0.046296,0.0,0.0,0.0,0.039616,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,5000,128,1,1,128,1,1,1.594344,0.091131,0.082185,0.007362,0.0,1.378377,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,5000,256,1,1,256,1,1,3.12614,0.091928,0.059747,0.003736,0.0,2.796014,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,500,4,2,1,1,8,1,0.277829,0.045614,0.101968,0.003568,0.0,0.0,0.000954,0.089336,0.0,0.020053
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,500,8,1,1,8,1,1,0.968942,0.070801,0.860717,0.030423,0.0,0.001656,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,32,128,32,50000,500,128,1,1,1,1,128,0.382352,0.081037,0.0342,0.005693,0.1279,0.0,0.0,0.0,0.040215,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,5000,4,1,1,4,1,1,1.979505,0.048876,1.560601,0.189385,0.0,0.150598,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,500,256,1,1,1,1,256,0.37324,0.163045,0.099544,0.057165,0.029177,0.0,0.0,0.0,0.011399,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,4,1,1,1,1,4,0.337729,0.032706,0.175312,0.003526,0.082335,0.0,0.0,0.0,0.008756,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,8,8,1,1,64,1,0.904784,0.082418,0.036998,0.000914,0.0,0.0,0.000851,0.650931,0.0,0.020199
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,5000,256,1,1,1,1,256,1.059752,0.277217,0.407647,0.286206,0.050912,0.0,0.0,0.0,0.007352,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,5000,16,16,1,1,256,1,3.220412,0.092426,0.051137,0.005222,0.0,0.0,0.000894,2.8299,0.0,0.091402
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,5000,64,1,1,64,1,1,1.038238,0.087844,0.129467,0.010554,0.0,0.686893,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,128,512,32,50000,500,512,1,1,1,1,512,0.460907,0.078323,0.034298,0.001304,0.041571,0.0,0.0,0.0,0.148996,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,5000,256,1,1,1,1,256,1.027182,0.272866,0.405924,0.302755,0.023044,0.0,0.0,0.0,0.007318,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,5000,128,1,1,128,1,1,1.220769,0.291504,0.680401,0.173191,0.0,0.054891,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,8,32,32,50000,5000,32,1,1,1,1,32,0.532577,0.075218,0.21398,0.023635,0.07258,0.0,0.0,0.0,0.016749,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,32,128,32,50000,5000,128,1,1,1,1,128,0.46635,0.081178,0.081695,0.007979,0.11853,0.0,0.0,0.0,0.032234,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,500,8,1,1,1,1,8,1.049506,0.106785,0.887888,0.034595,0.006627,0.0,0.0,0.0,0.004424,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,64,256,32,50000,5000,256,1,1,1,1,256,0.474597,0.086734,0.059267,0.000376,0.134408,0.0,0.0,0.0,0.084121,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,500,8,1,1,1,1,8,1.046899,0.095215,0.89853,0.032044,0.006334,0.0,0.0,0.0,0.004406,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,8,32,32,50000,5000,8,4,1,1,32,1,0.725105,0.088544,0.212216,0.02018,0.0,0.0,0.001186,0.290085,0.0,0.014557
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,500,8,1,1,8,1,1,1.019298,0.092247,0.881684,0.029239,0.0,0.001515,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,500,256,1,1,256,1,1,0.315564,0.136476,0.113871,0.008629,0.0,0.045079,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,1,4,32,100000,500,4,1,1,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,2,8,32,50000,5000,8,1,1,1,1,8,0.94637,0.048243,0.757622,0.077247,0.037548,0.0,0.0,0.0,0.009833,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,4,1,1,4,1,1,0.352971,0.037028,0.176336,0.004276,0.0,0.089118,0.0,0.0,0.0,0.0
